run set,number of matches,winning result,game master balance,player balance
2:5:5,0,-1,101290,98710
5:4:2,1,1,101289,98711
3:2:6,0,-1,101290,98710
6:4:4,2,2,101288,98712
5:4:5,1,1,101287,98713
2:6:1,0,-1,101288,98712
6:2:3,0,-1,101289,98711
3:1:5,0,-1,101290,98710
3:5:6,0,-1,101291,98709
1:1:5,0,-1,101292,98708
5:5:2,0,-1,101293,98707
6:4:3,1,1,101292,98708
4:2:3,1,1,101291,98709
4:1:5,1,1,101290,98710
2:6:4,1,1,101289,98711
1:5:5,0,-1,101290,98710
1:6:2,0,-1,101291,98709
3:4:1,1,1,101290,98710
2:5:4,1,1,101289,98711
6:1:2,0,-1,101290,98710
2:6:2,0,-1,101291,98709
2:2:3,0,-1,101292,98708
4:4:5,2,2,101290,98710
3:5:3,0,-1,101291,98709
5:3:5,0,-1,101292,98708
5:3:5,0,-1,101293,98707
1:1:4,1,1,101292,98708
4:6:4,2,2,101290,98710
2:2:2,0,-1,101291,98709
2:5:6,0,-1,101292,98708
6:5:2,0,-1,101293,98707
5:4:3,1,1,101292,98708
2:6:6,0,-1,101293,98707
6:5:4,1,1,101292,98708
6:6:1,0,-1,101293,98707
1:3:2,0,-1,101294,98706
1:4:4,2,2,101292,98708
5:1:5,0,-1,101293,98707
2:4:2,1,1,101292,98708
6:1:4,1,1,101291,98709
3:2:6,0,-1,101292,98708
5:4:2,1,1,101291,98709
3:2:2,0,-1,101292,98708
5:2:3,0,-1,101293,98707
4:2:2,1,1,101292,98708
6:1:5,0,-1,101293,98707
3:3:1,0,-1,101294,98706
3:2:2,0,-1,101295,98705
3:2:1,0,-1,101296,98704
2:4:1,1,1,101295,98705
2:3:5,0,-1,101296,98704
6:1:4,1,1,101295,98705
3:6:5,0,-1,101296,98704
2:1:3,0,-1,101297,98703
5:6:3,0,-1,101298,98702
4:5:5,1,1,101297,98703
5:4:4,2,2,101295,98705
4:3:4,2,2,101293,98707
6:1:1,0,-1,101294,98706
2:1:3,0,-1,101295,98705
1:3:3,0,-1,101296,98704
6:5:1,0,-1,101297,98703
4:5:1,1,1,101296,98704
3:1:5,0,-1,101297,98703
4:5:1,1,1,101296,98704
4:4:1,2,2,101294,98706
3:1:1,0,-1,101295,98705
1:2:1,0,-1,101296,98704
2:3:3,0,-1,101297,98703
2:6:3,0,-1,101298,98702
5:3:2,0,-1,101299,98701
4:5:5,1,1,101298,98702
3:6:5,0,-1,101299,98701
4:5:5,1,1,101298,98702
6:3:5,0,-1,101299,98701
6:6:4,1,1,101298,98702
4:1:5,1,1,101297,98703
6:4:5,1,1,101296,98704
6:2:2,0,-1,101297,98703
2:6:5,0,-1,101298,98702
5:3:1,0,-1,101299,98701
3:5:5,0,-1,101300,98700
5:3:6,0,-1,101301,98699
2:4:3,1,1,101300,98700
6:2:1,0,-1,101301,98699
5:6:3,0,-1,101302,98698
1:6:4,1,1,101301,98699
2:4:3,1,1,101300,98700
1:4:1,1,1,101299,98701
6:4:3,1,1,101298,98702
4:4:1,2,2,101296,98704
3:2:2,0,-1,101297,98703
4:1:5,1,1,101296,98704
5:6:1,0,-1,101297,98703
1:3:2,0,-1,101298,98702
5:4:3,1,1,101297,98703
2:5:1,0,-1,101298,98702
5:4:3,1,1,101297,98703
6:2:4,1,1,101296,98704
4:6:4,2,2,101294,98706
5:2:1,0,-1,101295,98705
6:2:4,1,1,101294,98706
4:2:1,1,1,101293,98707
1:2:5,0,-1,101294,98706
2:1:3,0,-1,101295,98705
2:5:2,0,-1,101296,98704
5:4:6,1,1,101295,98705
5:1:2,0,-1,101296,98704
1:5:2,0,-1,101297,98703
5:6:2,0,-1,101298,98702
3:2:3,0,-1,101299,98701
1:2:2,0,-1,101300,98700
5:2:6,0,-1,101301,98699
2:5:5,0,-1,101302,98698
5:6:3,0,-1,101303,98697
1:6:2,0,-1,101304,98696
4:2:5,1,1,101303,98697
1:3:2,0,-1,101304,98696
4:4:1,2,2,101302,98698
3:6:6,0,-1,101303,98697
6:1:4,1,1,101302,98698
5:5:3,0,-1,101303,98697
4:2:5,1,1,101302,98698
5:1:2,0,-1,101303,98697
3:1:2,0,-1,101304,98696
1:1:1,0,-1,101305,98695
4:6:2,1,1,101304,98696
4:6:5,1,1,101303,98697
3:6:4,1,1,101302,98698
2:4:3,1,1,101301,98699
2:1:6,0,-1,101302,98698
3:6:5,0,-1,101303,98697
4:4:1,2,2,101301,98699
4:3:3,1,1,101300,98700
5:5:3,0,-1,101301,98699
3:5:6,0,-1,101302,98698
1:1:2,0,-1,101303,98697
3:2:6,0,-1,101304,98696
1:5:4,1,1,101303,98697
4:3:6,1,1,101302,98698
3:5:4,1,1,101301,98699
4:5:4,2,2,101299,98701
3:1:5,0,-1,101300,98700
3:4:1,1,1,101299,98701
1:1:4,1,1,101298,98702
6:4:3,1,1,101297,98703
5:3:2,0,-1,101298,98702
4:3:6,1,1,101297,98703
1:2:3,0,-1,101298,98702
4:3:5,1,1,101297,98703
4:5:6,1,1,101296,98704
4:4:3,2,2,101294,98706
5:6:1,0,-1,101295,98705
3:5:2,0,-1,101296,98704
5:3:4,1,1,101295,98705
6:4:6,1,1,101294,98706
3:2:2,0,-1,101295,98705
6:6:3,0,-1,101296,98704
6:3:3,0,-1,101297,98703
4:5:2,1,1,101296,98704
3:4:1,1,1,101295,98705
2:2:2,0,-1,101296,98704
4:5:6,1,1,101295,98705
3:3:3,0,-1,101296,98704
1:4:4,2,2,101294,98706
5:5:6,0,-1,101295,98705
1:2:6,0,-1,101296,98704
5:3:1,0,-1,101297,98703
2:6:1,0,-1,101298,98702
6:1:4,1,1,101297,98703
4:5:1,1,1,101296,98704
6:3:3,0,-1,101297,98703
3:4:4,2,2,101295,98705
3:2:4,1,1,101294,98706
1:4:1,1,1,101293,98707
2:5:6,0,-1,101294,98706
2:5:2,0,-1,101295,98705
1:2:4,1,1,101294,98706
5:5:1,0,-1,101295,98705
2:1:3,0,-1,101296,98704
1:4:6,1,1,101295,98705
6:2:5,0,-1,101296,98704
5:5:1,0,-1,101297,98703
1:5:2,0,-1,101298,98702
2:6:6,0,-1,101299,98701
3:5:4,1,1,101298,98702
1:2:1,0,-1,101299,98701
1:3:1,0,-1,101300,98700
4:1:6,1,1,101299,98701
6:1:5,0,-1,101300,98700
4:4:3,2,2,101298,98702
1:6:1,0,-1,101299,98701
2:2:5,0,-1,101300,98700
6:1:2,0,-1,101301,98699
3:4:3,1,1,101300,98700
5:1:2,0,-1,101301,98699
2:4:6,1,1,101300,98700
2:6:5,0,-1,101301,98699
5:4:4,2,2,101299,98701
3:6:4,1,1,101298,98702
3:4:5,1,1,101297,98703
1:6:2,0,-1,101298,98702
2:6:6,0,-1,101299,98701
3:2:3,0,-1,101300,98700
6:2:5,0,-1,101301,98699
4:1:3,1,1,101300,98700
1:3:2,0,-1,101301,98699
6:3:5,0,-1,101302,98698
3:2:4,1,1,101301,98699
2:6:6,0,-1,101302,98698
6:1:2,0,-1,101303,98697
4:1:6,1,1,101302,98698
4:1:3,1,1,101301,98699
2:3:3,0,-1,101302,98698
4:3:6,1,1,101301,98699
2:6:6,0,-1,101302,98698
5:5:2,0,-1,101303,98697
2:3:2,0,-1,101304,98696
4:2:1,1,1,101303,98697
1:6:4,1,1,101302,98698
4:2:2,1,1,101301,98699
2:2:6,0,-1,101302,98698
3:4:6,1,1,101301,98699
2:6:3,0,-1,101302,98698
3:4:4,2,2,101300,98700
5:4:1,1,1,101299,98701
2:4:4,2,2,101297,98703
6:5:6,0,-1,101298,98702
4:5:4,2,2,101296,98704
4:5:6,1,1,101295,98705
3:3:5,0,-1,101296,98704
3:1:4,1,1,101295,98705
6:1:2,0,-1,101296,98704
6:5:6,0,-1,101297,98703
6:2:6,0,-1,101298,98702
1:6:4,1,1,101297,98703
4:1:5,1,1,101296,98704
5:4:2,1,1,101295,98705
6:3:2,0,-1,101296,98704
3:6:5,0,-1,101297,98703
1:4:2,1,1,101296,98704
6:3:3,0,-1,101297,98703
3:3:1,0,-1,101298,98702
1:2:6,0,-1,101299,98701
1:4:6,1,1,101298,98702
4:5:1,1,1,101297,98703
3:5:6,0,-1,101298,98702
5:2:4,1,1,101297,98703
3:2:6,0,-1,101298,98702
3:3:5,0,-1,101299,98701
5:3:4,1,1,101298,98702
3:4:5,1,1,101297,98703
2:2:3,0,-1,101298,98702
1:5:5,0,-1,101299,98701
1:2:5,0,-1,101300,98700
1:2:1,0,-1,101301,98699
6:4:2,1,1,101300,98700
6:6:1,0,-1,101301,98699
3:3:6,0,-1,101302,98698
3:6:5,0,-1,101303,98697
6:2:5,0,-1,101304,98696
4:1:1,1,1,101303,98697
3:3:6,0,-1,101304,98696
6:1:3,0,-1,101305,98695
5:2:5,0,-1,101306,98694
1:4:1,1,1,101305,98695
3:2:1,0,-1,101306,98694
5:1:6,0,-1,101307,98693
1:3:2,0,-1,101308,98692
1:3:4,1,1,101307,98693
2:5:4,1,1,101306,98694
4:2:4,2,2,101304,98696
5:1:1,0,-1,101305,98695
5:5:6,0,-1,101306,98694
4:3:1,1,1,101305,98695
2:6:6,0,-1,101306,98694
3:2:6,0,-1,101307,98693
2:6:4,1,1,101306,98694
3:6:3,0,-1,101307,98693
4:1:5,1,1,101306,98694
3:6:3,0,-1,101307,98693
6:4:4,2,2,101305,98695
4:6:3,1,1,101304,98696
4:4:1,2,2,101302,98698
5:4:4,2,2,101300,98700
6:6:3,0,-1,101301,98699
6:3:2,0,-1,101302,98698
2:6:5,0,-1,101303,98697
6:5:2,0,-1,101304,98696
3:6:2,0,-1,101305,98695
4:2:2,1,1,101304,98696
5:6:2,0,-1,101305,98695
6:2:4,1,1,101304,98696
3:6:1,0,-1,101305,98695
4:6:4,2,2,101303,98697
6:3:2,0,-1,101304,98696
4:2:2,1,1,101303,98697
6:4:5,1,1,101302,98698
6:4:3,1,1,101301,98699
1:1:4,1,1,101300,98700
4:3:3,1,1,101299,98701
1:4:6,1,1,101298,98702
1:2:5,0,-1,101299,98701
4:2:5,1,1,101298,98702
2:3:4,1,1,101297,98703
5:5:3,0,-1,101298,98702
3:4:1,1,1,101297,98703
4:3:1,1,1,101296,98704
3:1:1,0,-1,101297,98703
1:6:1,0,-1,101298,98702
2:3:2,0,-1,101299,98701
3:6:5,0,-1,101300,98700
1:2:2,0,-1,101301,98699
4:3:2,1,1,101300,98700
2:1:2,0,-1,101301,98699
1:5:5,0,-1,101302,98698
2:3:1,0,-1,101303,98697
6:2:2,0,-1,101304,98696
3:3:3,0,-1,101305,98695
3:6:1,0,-1,101306,98694
2:6:4,1,1,101305,98695
4:6:2,1,1,101304,98696
6:5:4,1,1,101303,98697
3:3:5,0,-1,101304,98696
3:1:3,0,-1,101305,98695
6:2:5,0,-1,101306,98694
4:1:5,1,1,101305,98695
1:4:3,1,1,101304,98696
1:6:3,0,-1,101305,98695
3:6:1,0,-1,101306,98694
3:6:1,0,-1,101307,98693
2:4:5,1,1,101306,98694
2:2:2,0,-1,101307,98693
4:4:3,2,2,101305,98695
5:2:4,1,1,101304,98696
5:6:4,1,1,101303,98697
5:3:1,0,-1,101304,98696
2:5:1,0,-1,101305,98695
1:3:2,0,-1,101306,98694
4:2:2,1,1,101305,98695
5:6:4,1,1,101304,98696
2:5:4,1,1,101303,98697
2:3:5,0,-1,101304,98696
1:4:5,1,1,101303,98697
1:5:5,0,-1,101304,98696
1:6:6,0,-1,101305,98695
6:6:1,0,-1,101306,98694
1:2:5,0,-1,101307,98693
3:5:4,1,1,101306,98694
6:1:6,0,-1,101307,98693
6:3:2,0,-1,101308,98692
4:2:5,1,1,101307,98693
6:1:1,0,-1,101308,98692
4:5:3,1,1,101307,98693
1:5:3,0,-1,101308,98692
6:1:2,0,-1,101309,98691
4:6:4,2,2,101307,98693
2:2:3,0,-1,101308,98692
2:6:5,0,-1,101309,98691
3:5:4,1,1,101308,98692
3:1:5,0,-1,101309,98691
5:1:5,0,-1,101310,98690
4:2:3,1,1,101309,98691
6:5:1,0,-1,101310,98690
5:6:6,0,-1,101311,98689
3:5:1,0,-1,101312,98688
1:4:5,1,1,101311,98689
4:3:2,1,1,101310,98690
6:4:5,1,1,101309,98691
2:5:2,0,-1,101310,98690
4:2:6,1,1,101309,98691
2:1:4,1,1,101308,98692
6:2:3,0,-1,101309,98691
4:2:6,1,1,101308,98692
6:1:2,0,-1,101309,98691
6:1:1,0,-1,101310,98690
2:4:3,1,1,101309,98691
2:1:6,0,-1,101310,98690
4:5:2,1,1,101309,98691
1:6:2,0,-1,101310,98690
4:5:6,1,1,101309,98691
5:4:4,2,2,101307,98693
5:3:4,1,1,101306,98694
3:4:5,1,1,101305,98695
3:6:5,0,-1,101306,98694
2:2:6,0,-1,101307,98693
6:2:2,0,-1,101308,98692
6:6:2,0,-1,101309,98691
4:5:3,1,1,101308,98692
5:2:6,0,-1,101309,98691
2:5:6,0,-1,101310,98690
2:3:5,0,-1,101311,98689
1:1:6,0,-1,101312,98688
2:1:3,0,-1,101313,98687
1:2:5,0,-1,101314,98686
5:1:1,0,-1,101315,98685
3:3:3,0,-1,101316,98684
3:4:4,2,2,101314,98686
6:4:4,2,2,101312,98688
2:3:2,0,-1,101313,98687
5:3:3,0,-1,101314,98686
3:4:5,1,1,101313,98687
6:1:5,0,-1,101314,98686
3:6:2,0,-1,101315,98685
6:2:4,1,1,101314,98686
3:1:2,0,-1,101315,98685
2:5:3,0,-1,101316,98684
2:2:3,0,-1,101317,98683
5:4:6,1,1,101316,98684
4:2:3,1,1,101315,98685
5:3:2,0,-1,101316,98684
4:4:1,2,2,101314,98686
2:4:1,1,1,101313,98687
4:3:2,1,1,101312,98688
3:1:2,0,-1,101313,98687
2:2:6,0,-1,101314,98686
4:6:4,2,2,101312,98688
6:2:2,0,-1,101313,98687
4:3:5,1,1,101312,98688
3:5:6,0,-1,101313,98687
4:3:1,1,1,101312,98688
4:1:1,1,1,101311,98689
2:2:4,1,1,101310,98690
3:6:1,0,-1,101311,98689
4:4:6,2,2,101309,98691
5:1:4,1,1,101308,98692
4:6:1,1,1,101307,98693
6:3:2,0,-1,101308,98692
6:1:2,0,-1,101309,98691
1:4:3,1,1,101308,98692
4:3:6,1,1,101307,98693
6:5:1,0,-1,101308,98692
5:5:5,0,-1,101309,98691
3:5:3,0,-1,101310,98690
3:5:6,0,-1,101311,98689
6:3:1,0,-1,101312,98688
5:2:5,0,-1,101313,98687
4:6:1,1,1,101312,98688
1:6:4,1,1,101311,98689
4:5:1,1,1,101310,98690
5:5:6,0,-1,101311,98689
5:2:2,0,-1,101312,98688
5:3:3,0,-1,101313,98687
2:1:5,0,-1,101314,98686
5:4:1,1,1,101313,98687
6:2:6,0,-1,101314,98686
5:4:6,1,1,101313,98687
1:1:1,0,-1,101314,98686
4:6:6,1,1,101313,98687
3:4:6,1,1,101312,98688
5:4:4,2,2,101310,98690
6:5:1,0,-1,101311,98689
1:1:1,0,-1,101312,98688
2:3:3,0,-1,101313,98687
6:5:1,0,-1,101314,98686
3:5:1,0,-1,101315,98685
3:6:3,0,-1,101316,98684
2:6:5,0,-1,101317,98683
3:3:1,0,-1,101318,98682
3:1:5,0,-1,101319,98681
2:1:4,1,1,101318,98682
3:1:3,0,-1,101319,98681
2:6:3,0,-1,101320,98680
6:6:1,0,-1,101321,98679
2:2:2,0,-1,101322,98678
1:6:2,0,-1,101323,98677
6:2:3,0,-1,101324,98676
1:2:2,0,-1,101325,98675
5:2:2,0,-1,101326,98674
3:5:5,0,-1,101327,98673
1:2:4,1,1,101326,98674
4:6:5,1,1,101325,98675
4:5:4,2,2,101323,98677
1:5:2,0,-1,101324,98676
1:6:1,0,-1,101325,98675
6:3:2,0,-1,101326,98674
1:4:3,1,1,101325,98675
1:2:2,0,-1,101326,98674
6:1:4,1,1,101325,98675
4:3:1,1,1,101324,98676
5:2:2,0,-1,101325,98675
4:1:3,1,1,101324,98676
3:4:2,1,1,101323,98677
3:3:1,0,-1,101324,98676
5:5:3,0,-1,101325,98675
1:3:3,0,-1,101326,98674
6:6:6,0,-1,101327,98673
1:5:5,0,-1,101328,98672
2:2:3,0,-1,101329,98671
4:1:3,1,1,101328,98672
1:3:4,1,1,101327,98673
2:3:1,0,-1,101328,98672
5:2:3,0,-1,101329,98671
6:4:3,1,1,101328,98672
4:4:3,2,2,101326,98674
4:2:1,1,1,101325,98675
5:6:5,0,-1,101326,98674
6:1:5,0,-1,101327,98673
6:6:5,0,-1,101328,98672
1:5:2,0,-1,101329,98671
5:6:2,0,-1,101330,98670
5:5:1,0,-1,101331,98669
4:1:1,1,1,101330,98670
6:4:3,1,1,101329,98671
5:1:1,0,-1,101330,98670
1:4:2,1,1,101329,98671
3:4:6,1,1,101328,98672
6:1:1,0,-1,101329,98671
1:2:4,1,1,101328,98672
3:3:3,0,-1,101329,98671
1:3:4,1,1,101328,98672
2:5:3,0,-1,101329,98671
6:3:5,0,-1,101330,98670
5:4:2,1,1,101329,98671
6:6:2,0,-1,101330,98670
1:4:3,1,1,101329,98671
2:4:1,1,1,101328,98672
4:6:5,1,1,101327,98673
1:6:6,0,-1,101328,98672
3:2:3,0,-1,101329,98671
6:4:1,1,1,101328,98672
1:6:3,0,-1,101329,98671
4:3:4,2,2,101327,98673
1:2:3,0,-1,101328,98672
5:5:5,0,-1,101329,98671
2:5:2,0,-1,101330,98670
2:4:5,1,1,101329,98671
2:1:1,0,-1,101330,98670
3:6:1,0,-1,101331,98669
2:6:2,0,-1,101332,98668
4:4:6,2,2,101330,98670
1:6:1,0,-1,101331,98669
1:6:4,1,1,101330,98670
1:4:6,1,1,101329,98671
4:6:5,1,1,101328,98672
6:2:4,1,1,101327,98673
6:6:6,0,-1,101328,98672
4:1:4,2,2,101326,98674
4:5:2,1,1,101325,98675
1:3:6,0,-1,101326,98674
6:1:1,0,-1,101327,98673
6:1:5,0,-1,101328,98672
2:4:4,2,2,101326,98674
3:6:6,0,-1,101327,98673
4:6:3,1,1,101326,98674
4:2:5,1,1,101325,98675
6:5:2,0,-1,101326,98674
2:3:1,0,-1,101327,98673
4:4:1,2,2,101325,98675
6:4:1,1,1,101324,98676
4:6:5,1,1,101323,98677
6:6:5,0,-1,101324,98676
1:4:1,1,1,101323,98677
2:2:1,0,-1,101324,98676
1:3:1,0,-1,101325,98675
2:2:3,0,-1,101326,98674
5:5:1,0,-1,101327,98673
4:5:3,1,1,101326,98674
4:1:6,1,1,101325,98675
4:1:2,1,1,101324,98676
6:1:3,0,-1,101325,98675
3:5:5,0,-1,101326,98674
3:4:3,1,1,101325,98675
4:5:6,1,1,101324,98676
3:5:2,0,-1,101325,98675
1:4:4,2,2,101323,98677
4:2:4,2,2,101321,98679
2:6:2,0,-1,101322,98678
5:4:6,1,1,101321,98679
4:4:6,2,2,101319,98681
3:2:5,0,-1,101320,98680
6:1:2,0,-1,101321,98679
3:5:1,0,-1,101322,98678
1:3:1,0,-1,101323,98677
4:6:1,1,1,101322,98678
2:4:6,1,1,101321,98679
3:5:4,1,1,101320,98680
5:1:1,0,-1,101321,98679
6:2:1,0,-1,101322,98678
1:5:3,0,-1,101323,98677
4:2:5,1,1,101322,98678
1:5:6,0,-1,101323,98677
4:3:1,1,1,101322,98678
1:2:5,0,-1,101323,98677
6:2:4,1,1,101322,98678
4:1:2,1,1,101321,98679
3:2:6,0,-1,101322,98678
3:6:4,1,1,101321,98679
6:6:2,0,-1,101322,98678
2:5:4,1,1,101321,98679
1:4:6,1,1,101320,98680
6:3:6,0,-1,101321,98679
6:4:1,1,1,101320,98680
6:4:6,1,1,101319,98681
5:5:3,0,-1,101320,98680
2:1:1,0,-1,101321,98679
6:5:3,0,-1,101322,98678
4:3:2,1,1,101321,98679
2:1:4,1,1,101320,98680
1:5:3,0,-1,101321,98679
3:3:4,1,1,101320,98680
3:1:4,1,1,101319,98681
6:3:4,1,1,101318,98682
3:4:6,1,1,101317,98683
3:1:1,0,-1,101318,98682
6:6:6,0,-1,101319,98681
1:5:4,1,1,101318,98682
3:6:5,0,-1,101319,98681
6:4:4,2,2,101317,98683
6:4:3,1,1,101316,98684
4:6:3,1,1,101315,98685
1:3:3,0,-1,101316,98684
1:6:4,1,1,101315,98685
1:4:6,1,1,101314,98686
2:3:5,0,-1,101315,98685
6:6:2,0,-1,101316,98684
5:1:6,0,-1,101317,98683
3:4:1,1,1,101316,98684
2:5:5,0,-1,101317,98683
2:6:2,0,-1,101318,98682
5:2:2,0,-1,101319,98681
4:2:5,1,1,101318,98682
2:4:1,1,1,101317,98683
3:3:2,0,-1,101318,98682
1:1:1,0,-1,101319,98681
4:5:6,1,1,101318,98682
4:3:5,1,1,101317,98683
2:1:4,1,1,101316,98684
4:1:6,1,1,101315,98685
6:6:6,0,-1,101316,98684
2:6:5,0,-1,101317,98683
6:5:6,0,-1,101318,98682
6:2:5,0,-1,101319,98681
2:3:6,0,-1,101320,98680
6:5:2,0,-1,101321,98679
3:6:5,0,-1,101322,98678
1:1:1,0,-1,101323,98677
3:6:3,0,-1,101324,98676
2:3:6,0,-1,101325,98675
4:4:1,2,2,101323,98677
3:5:3,0,-1,101324,98676
3:5:3,0,-1,101325,98675
5:4:5,1,1,101324,98676
5:4:2,1,1,101323,98677
4:3:3,1,1,101322,98678
1:1:5,0,-1,101323,98677
4:1:5,1,1,101322,98678
5:4:4,2,2,101320,98680
5:2:5,0,-1,101321,98679
5:5:2,0,-1,101322,98678
6:3:2,0,-1,101323,98677
1:6:4,1,1,101322,98678
5:6:3,0,-1,101323,98677
3:3:4,1,1,101322,98678
1:6:6,0,-1,101323,98677
5:4:4,2,2,101321,98679
5:2:6,0,-1,101322,98678
3:3:2,0,-1,101323,98677
5:6:1,0,-1,101324,98676
1:4:2,1,1,101323,98677
6:6:1,0,-1,101324,98676
5:4:2,1,1,101323,98677
2:3:6,0,-1,101324,98676
4:3:4,2,2,101322,98678
5:3:1,0,-1,101323,98677
3:3:5,0,-1,101324,98676
1:6:3,0,-1,101325,98675
4:3:4,2,2,101323,98677
4:2:4,2,2,101321,98679
1:4:6,1,1,101320,98680
2:4:5,1,1,101319,98681
4:4:4,3,3,101316,98684
3:1:1,0,-1,101317,98683
4:5:6,1,1,101316,98684
6:4:5,1,1,101315,98685
3:6:1,0,-1,101316,98684
4:2:2,1,1,101315,98685
2:4:4,2,2,101313,98687
2:2:6,0,-1,101314,98686
4:3:3,1,1,101313,98687
3:4:2,1,1,101312,98688
3:3:1,0,-1,101313,98687
6:5:2,0,-1,101314,98686
1:4:4,2,2,101312,98688
2:2:2,0,-1,101313,98687
1:4:3,1,1,101312,98688
3:6:3,0,-1,101313,98687
3:5:4,1,1,101312,98688
5:6:6,0,-1,101313,98687
2:1:5,0,-1,101314,98686
4:3:5,1,1,101313,98687
2:2:4,1,1,101312,98688
4:4:3,2,2,101310,98690
5:5:6,0,-1,101311,98689
3:3:4,1,1,101310,98690
5:3:4,1,1,101309,98691
3:4:4,2,2,101307,98693
3:6:2,0,-1,101308,98692
5:6:6,0,-1,101309,98691
6:1:6,0,-1,101310,98690
3:1:3,0,-1,101311,98689
6:3:1,0,-1,101312,98688
4:5:5,1,1,101311,98689
2:4:2,1,1,101310,98690
4:2:3,1,1,101309,98691
5:2:3,0,-1,101310,98690
6:4:1,1,1,101309,98691
2:6:1,0,-1,101310,98690
3:6:2,0,-1,101311,98689
4:2:3,1,1,101310,98690
6:5:2,0,-1,101311,98689
1:1:1,0,-1,101312,98688
4:5:1,1,1,101311,98689
3:5:5,0,-1,101312,98688
4:1:4,2,2,101310,98690
6:6:5,0,-1,101311,98689
2:2:4,1,1,101310,98690
5:3:2,0,-1,101311,98689
6:3:3,0,-1,101312,98688
6:3:1,0,-1,101313,98687
1:1:6,0,-1,101314,98686
4:6:1,1,1,101313,98687
4:1:4,2,2,101311,98689
6:4:5,1,1,101310,98690
6:3:5,0,-1,101311,98689
1:4:2,1,1,101310,98690
4:2:5,1,1,101309,98691
4:2:6,1,1,101308,98692
1:5:1,0,-1,101309,98691
1:3:6,0,-1,101310,98690
6:6:2,0,-1,101311,98689
4:5:6,1,1,101310,98690
3:1:3,0,-1,101311,98689
1:4:5,1,1,101310,98690
5:4:2,1,1,101309,98691
6:2:2,0,-1,101310,98690
6:3:6,0,-1,101311,98689
1:2:3,0,-1,101312,98688
6:2:5,0,-1,101313,98687
6:5:4,1,1,101312,98688
6:6:5,0,-1,101313,98687
2:1:2,0,-1,101314,98686
2:2:4,1,1,101313,98687
3:6:6,0,-1,101314,98686
3:3:3,0,-1,101315,98685
6:3:1,0,-1,101316,98684
5:4:5,1,1,101315,98685
6:2:6,0,-1,101316,98684
6:6:3,0,-1,101317,98683
3:6:5,0,-1,101318,98682
5:1:1,0,-1,101319,98681
2:2:2,0,-1,101320,98680
3:5:5,0,-1,101321,98679
2:5:3,0,-1,101322,98678
6:2:5,0,-1,101323,98677
5:3:4,1,1,101322,98678
2:5:2,0,-1,101323,98677
1:6:5,0,-1,101324,98676
4:5:6,1,1,101323,98677
6:1:6,0,-1,101324,98676
2:1:2,0,-1,101325,98675
5:1:5,0,-1,101326,98674
3:6:5,0,-1,101327,98673
5:4:1,1,1,101326,98674
3:5:4,1,1,101325,98675
3:3:3,0,-1,101326,98674
5:1:5,0,-1,101327,98673
5:3:5,0,-1,101328,98672
4:2:4,2,2,101326,98674
1:3:6,0,-1,101327,98673
3:1:5,0,-1,101328,98672
3:4:4,2,2,101326,98674
2:6:4,1,1,101325,98675
1:2:1,0,-1,101326,98674
1:4:5,1,1,101325,98675
6:4:3,1,1,101324,98676
1:3:6,0,-1,101325,98675
1:3:5,0,-1,101326,98674
2:3:2,0,-1,101327,98673
3:6:1,0,-1,101328,98672
5:6:4,1,1,101327,98673
5:3:3,0,-1,101328,98672
2:1:5,0,-1,101329,98671
6:1:3,0,-1,101330,98670
6:6:6,0,-1,101331,98669
4:2:3,1,1,101330,98670
1:3:6,0,-1,101331,98669
3:6:3,0,-1,101332,98668
4:6:3,1,1,101331,98669
4:2:3,1,1,101330,98670
5:4:2,1,1,101329,98671
2:3:5,0,-1,101330,98670
6:3:5,0,-1,101331,98669
4:4:6,2,2,101329,98671
1:6:1,0,-1,101330,98670
3:3:3,0,-1,101331,98669
4:4:3,2,2,101329,98671
6:4:3,1,1,101328,98672
2:6:5,0,-1,101329,98671
1:2:2,0,-1,101330,98670
2:5:1,0,-1,101331,98669
2:4:2,1,1,101330,98670
4:1:3,1,1,101329,98671
4:4:3,2,2,101327,98673
2:6:6,0,-1,101328,98672
2:2:6,0,-1,101329,98671
5:5:4,1,1,101328,98672
4:5:4,2,2,101326,98674
4:1:1,1,1,101325,98675
5:4:3,1,1,101324,98676
1:5:2,0,-1,101325,98675
5:1:3,0,-1,101326,98674
3:4:2,1,1,101325,98675
1:1:2,0,-1,101326,98674
6:6:4,1,1,101325,98675
4:1:6,1,1,101324,98676
4:6:4,2,2,101322,98678
4:6:5,1,1,101321,98679
5:2:4,1,1,101320,98680
2:6:5,0,-1,101321,98679
2:6:5,0,-1,101322,98678
5:3:5,0,-1,101323,98677
3:4:6,1,1,101322,98678
4:5:1,1,1,101321,98679
4:5:4,2,2,101319,98681
2:2:6,0,-1,101320,98680
6:1:2,0,-1,101321,98679
1:1:1,0,-1,101322,98678
2:2:2,0,-1,101323,98677
4:2:1,1,1,101322,98678
1:2:3,0,-1,101323,98677
4:1:1,1,1,101322,98678
3:4:3,1,1,101321,98679
1:4:1,1,1,101320,98680
6:3:1,0,-1,101321,98679
4:4:3,2,2,101319,98681
4:1:6,1,1,101318,98682
3:6:4,1,1,101317,98683
1:1:1,0,-1,101318,98682
5:3:2,0,-1,101319,98681
6:5:4,1,1,101318,98682
2:4:5,1,1,101317,98683
1:3:3,0,-1,101318,98682
4:4:4,3,3,101315,98685
