run set,number of matches,winning result,game master balance,player balance
4:1:6,0,-1,100660,99340
5:4:3,0,-1,100661,99339
5:1:5,0,-1,100662,99338
4:4:1,0,-1,100663,99337
1:6:1,0,-1,100664,99336
4:4:6,0,-1,100665,99335
2:4:1,1,1,100664,99336
4:4:1,0,-1,100665,99335
6:5:1,0,-1,100666,99334
1:2:3,1,1,100665,99335
5:6:4,0,-1,100666,99334
3:5:1,0,-1,100667,99333
6:5:4,0,-1,100668,99332
2:3:1,1,1,100667,99333
1:3:6,0,-1,100668,99332
1:1:4,0,-1,100669,99331
5:4:1,0,-1,100670,99330
6:5:6,0,-1,100671,99329
2:4:1,1,1,100670,99330
2:4:6,1,1,100669,99331
3:3:4,0,-1,100670,99330
6:3:6,0,-1,100671,99329
5:6:2,1,1,100670,99330
1:4:6,0,-1,100671,99329
4:6:6,0,-1,100672,99328
2:3:1,1,1,100671,99329
3:3:5,0,-1,100672,99328
1:3:6,0,-1,100673,99327
5:2:5,1,1,100672,99328
6:5:1,0,-1,100673,99327
4:1:4,0,-1,100674,99326
4:4:1,0,-1,100675,99325
6:1:1,0,-1,100676,99324
5:2:4,1,1,100675,99325
5:1:6,0,-1,100676,99324
2:3:2,2,2,100674,99326
3:3:1,0,-1,100675,99325
1:1:5,0,-1,100676,99324
5:6:6,0,-1,100677,99323
4:4:4,0,-1,100678,99322
6:5:5,0,-1,100679,99321
6:1:2,1,1,100678,99322
1:5:5,0,-1,100679,99321
4:5:4,0,-1,100680,99320
1:1:6,0,-1,100681,99319
5:1:2,1,1,100680,99320
3:3:1,0,-1,100681,99319
2:4:1,1,1,100680,99320
2:5:5,1,1,100679,99321
4:6:1,0,-1,100680,99320
5:2:3,1,1,100679,99321
3:3:5,0,-1,100680,99320
3:3:1,0,-1,100681,99319
5:3:1,0,-1,100682,99318
2:6:3,1,1,100681,99319
4:1:6,0,-1,100682,99318
2:6:3,1,1,100681,99319
2:2:4,2,2,100679,99321
2:4:6,1,1,100678,99322
3:1:3,0,-1,100679,99321
3:6:2,1,1,100678,99322
1:2:4,1,1,100677,99323
5:4:5,0,-1,100678,99322
5:1:1,0,-1,100679,99321
5:6:1,0,-1,100680,99320
3:3:4,0,-1,100681,99319
3:3:3,0,-1,100682,99318
1:5:3,0,-1,100683,99317
4:3:6,0,-1,100684,99316
4:6:1,0,-1,100685,99315
5:3:3,0,-1,100686,99314
3:4:6,0,-1,100687,99313
4:2:1,1,1,100686,99314
3:2:5,1,1,100685,99315
1:2:2,2,2,100683,99317
1:2:1,1,1,100682,99318
3:2:4,1,1,100681,99319
3:1:1,0,-1,100682,99318
3:3:3,0,-1,100683,99317
4:6:1,0,-1,100684,99316
1:2:4,1,1,100683,99317
3:6:4,0,-1,100684,99316
5:5:5,0,-1,100685,99315
6:1:2,1,1,100684,99316
1:3:2,1,1,100683,99317
3:3:2,1,1,100682,99318
1:4:5,0,-1,100683,99317
4:6:2,1,1,100682,99318
1:4:6,0,-1,100683,99317
1:3:5,0,-1,100684,99316
2:2:4,2,2,100682,99318
5:1:2,1,1,100681,99319
5:2:1,1,1,100680,99320
2:5:5,1,1,100679,99321
3:4:3,0,-1,100680,99320
5:1:3,0,-1,100681,99319
2:1:3,1,1,100680,99320
3:1:1,0,-1,100681,99319
6:1:2,1,1,100680,99320
5:4:4,0,-1,100681,99319
1:2:4,1,1,100680,99320
3:4:3,0,-1,100681,99319
4:2:4,1,1,100680,99320
1:1:5,0,-1,100681,99319
5:6:4,0,-1,100682,99318
5:3:6,0,-1,100683,99317
1:3:3,0,-1,100684,99316
1:5:1,0,-1,100685,99315
6:5:2,1,1,100684,99316
1:5:4,0,-1,100685,99315
2:6:1,1,1,100684,99316
1:6:3,0,-1,100685,99315
2:5:6,1,1,100684,99316
4:5:2,1,1,100683,99317
3:3:4,0,-1,100684,99316
5:5:5,0,-1,100685,99315
4:2:4,1,1,100684,99316
6:3:6,0,-1,100685,99315
4:3:5,0,-1,100686,99314
5:6:3,0,-1,100687,99313
2:6:2,2,2,100685,99315
2:5:4,1,1,100684,99316
5:3:6,0,-1,100685,99315
1:5:5,0,-1,100686,99314
1:4:3,0,-1,100687,99313
6:6:2,1,1,100686,99314
4:4:4,0,-1,100687,99313
6:5:3,0,-1,100688,99312
5:1:6,0,-1,100689,99311
1:1:1,0,-1,100690,99310
4:3:2,1,1,100689,99311
2:2:1,2,2,100687,99313
3:6:1,0,-1,100688,99312
3:1:3,0,-1,100689,99311
4:6:4,0,-1,100690,99310
5:1:4,0,-1,100691,99309
4:6:6,0,-1,100692,99308
5:1:6,0,-1,100693,99307
6:5:5,0,-1,100694,99306
4:1:6,0,-1,100695,99305
6:3:1,0,-1,100696,99304
1:3:6,0,-1,100697,99303
2:3:4,1,1,100696,99304
4:3:4,0,-1,100697,99303
1:1:3,0,-1,100698,99302
4:6:3,0,-1,100699,99301
1:2:1,1,1,100698,99302
1:2:3,1,1,100697,99303
5:4:2,1,1,100696,99304
2:6:6,1,1,100695,99305
4:5:2,1,1,100694,99306
4:4:3,0,-1,100695,99305
4:1:2,1,1,100694,99306
5:5:6,0,-1,100695,99305
1:3:6,0,-1,100696,99304
3:5:6,0,-1,100697,99303
5:3:4,0,-1,100698,99302
4:1:4,0,-1,100699,99301
6:2:1,1,1,100698,99302
5:5:1,0,-1,100699,99301
1:4:6,0,-1,100700,99300
1:3:6,0,-1,100701,99299
2:1:3,1,1,100700,99300
4:6:5,0,-1,100701,99299
3:4:3,0,-1,100702,99298
5:3:2,1,1,100701,99299
6:6:6,0,-1,100702,99298
2:4:6,1,1,100701,99299
3:1:4,0,-1,100702,99298
5:1:3,0,-1,100703,99297
1:4:5,0,-1,100704,99296
3:6:5,0,-1,100705,99295
5:6:6,0,-1,100706,99294
5:5:6,0,-1,100707,99293
4:5:4,0,-1,100708,99292
3:5:2,1,1,100707,99293
4:1:6,0,-1,100708,99292
6:4:1,0,-1,100709,99291
3:2:2,2,2,100707,99293
2:3:6,1,1,100706,99294
2:4:3,1,1,100705,99295
4:1:3,0,-1,100706,99294
1:1:1,0,-1,100707,99293
4:2:3,1,1,100706,99294
4:1:4,0,-1,100707,99293
5:4:3,0,-1,100708,99292
2:6:5,1,1,100707,99293
5:2:2,2,2,100705,99295
5:4:6,0,-1,100706,99294
1:3:1,0,-1,100707,99293
5:4:2,1,1,100706,99294
4:6:1,0,-1,100707,99293
4:6:2,1,1,100706,99294
4:2:3,1,1,100705,99295
3:1:4,0,-1,100706,99294
6:6:4,0,-1,100707,99293
3:2:6,1,1,100706,99294
4:4:4,0,-1,100707,99293
1:6:6,0,-1,100708,99292
2:3:4,1,1,100707,99293
6:6:6,0,-1,100708,99292
4:4:3,0,-1,100709,99291
2:2:6,2,2,100707,99293
4:2:4,1,1,100706,99294
5:2:2,2,2,100704,99296
5:3:4,0,-1,100705,99295
4:2:3,1,1,100704,99296
5:1:4,0,-1,100705,99295
2:3:5,1,1,100704,99296
2:2:2,3,3,100701,99299
5:6:1,0,-1,100702,99298
2:1:6,1,1,100701,99299
2:4:2,2,2,100699,99301
3:3:4,0,-1,100700,99300
3:5:2,1,1,100699,99301
6:2:5,1,1,100698,99302
3:6:3,0,-1,100699,99301
1:5:5,0,-1,100700,99300
3:1:5,0,-1,100701,99299
5:5:6,0,-1,100702,99298
3:6:4,0,-1,100703,99297
3:2:4,1,1,100702,99298
2:1:6,1,1,100701,99299
1:3:3,0,-1,100702,99298
3:6:4,0,-1,100703,99297
2:4:1,1,1,100702,99298
2:2:6,2,2,100700,99300
6:2:1,1,1,100699,99301
6:4:6,0,-1,100700,99300
2:3:4,1,1,100699,99301
5:6:5,0,-1,100700,99300
6:4:3,0,-1,100701,99299
2:1:6,1,1,100700,99300
5:1:2,1,1,100699,99301
5:4:4,0,-1,100700,99300
2:6:1,1,1,100699,99301
1:5:1,0,-1,100700,99300
5:4:6,0,-1,100701,99299
2:2:3,2,2,100699,99301
1:5:1,0,-1,100700,99300
4:4:3,0,-1,100701,99299
4:5:4,0,-1,100702,99298
6:5:5,0,-1,100703,99297
2:5:2,2,2,100701,99299
6:1:6,0,-1,100702,99298
2:5:4,1,1,100701,99299
4:2:3,1,1,100700,99300
2:5:1,1,1,100699,99301
5:2:5,1,1,100698,99302
5:3:6,0,-1,100699,99301
1:1:4,0,-1,100700,99300
2:1:1,1,1,100699,99301
5:4:3,0,-1,100700,99300
5:3:2,1,1,100699,99301
4:4:1,0,-1,100700,99300
3:5:2,1,1,100699,99301
1:5:4,0,-1,100700,99300
1:5:5,0,-1,100701,99299
2:6:6,1,1,100700,99300
4:1:1,0,-1,100701,99299
4:1:5,0,-1,100702,99298
5:2:1,1,1,100701,99299
1:2:3,1,1,100700,99300
3:6:4,0,-1,100701,99299
4:2:3,1,1,100700,99300
2:5:4,1,1,100699,99301
6:3:6,0,-1,100700,99300
3:1:4,0,-1,100701,99299
2:4:2,2,2,100699,99301
4:4:6,0,-1,100700,99300
1:5:3,0,-1,100701,99299
4:5:2,1,1,100700,99300
4:3:6,0,-1,100701,99299
4:4:4,0,-1,100702,99298
5:3:1,0,-1,100703,99297
1:3:2,1,1,100702,99298
5:6:3,0,-1,100703,99297
3:1:3,0,-1,100704,99296
3:4:1,0,-1,100705,99295
2:2:2,3,3,100702,99298
4:4:1,0,-1,100703,99297
2:4:2,2,2,100701,99299
6:1:3,0,-1,100702,99298
4:1:1,0,-1,100703,99297
2:4:1,1,1,100702,99298
5:4:1,0,-1,100703,99297
1:2:6,1,1,100702,99298
2:4:3,1,1,100701,99299
4:4:2,1,1,100700,99300
3:1:4,0,-1,100701,99299
5:1:2,1,1,100700,99300
4:3:5,0,-1,100701,99299
4:1:1,0,-1,100702,99298
1:2:3,1,1,100701,99299
6:2:5,1,1,100700,99300
4:3:5,0,-1,100701,99299
3:5:4,0,-1,100702,99298
5:1:6,0,-1,100703,99297
4:1:2,1,1,100702,99298
5:4:5,0,-1,100703,99297
3:3:4,0,-1,100704,99296
5:5:2,1,1,100703,99297
4:6:5,0,-1,100704,99296
5:5:6,0,-1,100705,99295
1:4:6,0,-1,100706,99294
3:1:3,0,-1,100707,99293
4:4:6,0,-1,100708,99292
1:5:6,0,-1,100709,99291
5:5:5,0,-1,100710,99290
2:1:2,2,2,100708,99292
2:4:6,1,1,100707,99293
5:1:2,1,1,100706,99294
2:3:5,1,1,100705,99295
6:5:5,0,-1,100706,99294
3:5:1,0,-1,100707,99293
2:2:6,2,2,100705,99295
4:3:3,0,-1,100706,99294
5:1:5,0,-1,100707,99293
4:5:5,0,-1,100708,99292
5:6:5,0,-1,100709,99291
1:6:3,0,-1,100710,99290
3:5:1,0,-1,100711,99289
6:3:5,0,-1,100712,99288
2:5:4,1,1,100711,99289
4:6:1,0,-1,100712,99288
4:4:4,0,-1,100713,99287
5:4:4,0,-1,100714,99286
2:1:3,1,1,100713,99287
4:5:1,0,-1,100714,99286
4:6:2,1,1,100713,99287
3:3:5,0,-1,100714,99286
3:6:6,0,-1,100715,99285
4:4:2,1,1,100714,99286
3:3:1,0,-1,100715,99285
1:5:3,0,-1,100716,99284
6:4:6,0,-1,100717,99283
4:2:4,1,1,100716,99284
4:3:1,0,-1,100717,99283
3:3:2,1,1,100716,99284
3:4:4,0,-1,100717,99283
6:4:3,0,-1,100718,99282
6:1:6,0,-1,100719,99281
4:2:5,1,1,100718,99282
3:3:1,0,-1,100719,99281
2:6:1,1,1,100718,99282
4:6:2,1,1,100717,99283
3:4:4,0,-1,100718,99282
1:5:3,0,-1,100719,99281
6:4:3,0,-1,100720,99280
4:5:5,0,-1,100721,99279
6:2:4,1,1,100720,99280
3:5:2,1,1,100719,99281
3:6:4,0,-1,100720,99280
4:6:3,0,-1,100721,99279
2:6:2,2,2,100719,99281
4:2:2,2,2,100717,99283
5:3:4,0,-1,100718,99282
4:2:1,1,1,100717,99283
1:3:2,1,1,100716,99284
3:4:3,0,-1,100717,99283
4:2:2,2,2,100715,99285
3:6:5,0,-1,100716,99284
2:3:5,1,1,100715,99285
1:4:2,1,1,100714,99286
2:5:3,1,1,100713,99287
3:5:4,0,-1,100714,99286
4:1:6,0,-1,100715,99285
6:2:5,1,1,100714,99286
1:1:1,0,-1,100715,99285
2:2:5,2,2,100713,99287
4:4:5,0,-1,100714,99286
3:1:3,0,-1,100715,99285
4:1:3,0,-1,100716,99284
2:2:3,2,2,100714,99286
1:5:5,0,-1,100715,99285
2:5:2,2,2,100713,99287
5:1:1,0,-1,100714,99286
3:6:3,0,-1,100715,99285
4:3:5,0,-1,100716,99284
2:6:4,1,1,100715,99285
2:2:3,2,2,100713,99287
1:6:6,0,-1,100714,99286
6:2:4,1,1,100713,99287
6:2:6,1,1,100712,99288
3:2:6,1,1,100711,99289
3:2:1,1,1,100710,99290
4:2:2,2,2,100708,99292
5:3:5,0,-1,100709,99291
3:4:5,0,-1,100710,99290
2:1:1,1,1,100709,99291
2:6:4,1,1,100708,99292
5:2:6,1,1,100707,99293
1:4:6,0,-1,100708,99292
6:3:3,0,-1,100709,99291
1:5:2,1,1,100708,99292
4:3:2,1,1,100707,99293
3:2:5,1,1,100706,99294
4:5:3,0,-1,100707,99293
4:1:6,0,-1,100708,99292
6:4:4,0,-1,100709,99291
1:6:3,0,-1,100710,99290
3:5:1,0,-1,100711,99289
3:6:1,0,-1,100712,99288
6:3:5,0,-1,100713,99287
4:5:6,0,-1,100714,99286
6:5:2,1,1,100713,99287
3:1:5,0,-1,100714,99286
3:2:2,2,2,100712,99288
5:2:3,1,1,100711,99289
4:6:1,0,-1,100712,99288
4:1:4,0,-1,100713,99287
3:6:1,0,-1,100714,99286
6:4:1,0,-1,100715,99285
1:5:1,0,-1,100716,99284
5:6:6,0,-1,100717,99283
6:3:5,0,-1,100718,99282
2:2:5,2,2,100716,99284
6:3:3,0,-1,100717,99283
5:3:5,0,-1,100718,99282
6:6:3,0,-1,100719,99281
6:6:4,0,-1,100720,99280
5:3:1,0,-1,100721,99279
4:2:1,1,1,100720,99280
2:4:2,2,2,100718,99282
3:1:1,0,-1,100719,99281
6:5:3,0,-1,100720,99280
6:5:2,1,1,100719,99281
4:3:2,1,1,100718,99282
3:6:6,0,-1,100719,99281
4:4:1,0,-1,100720,99280
5:3:3,0,-1,100721,99279
2:6:1,1,1,100720,99280
4:2:3,1,1,100719,99281
3:4:6,0,-1,100720,99280
2:1:3,1,1,100719,99281
3:1:5,0,-1,100720,99280
2:4:2,2,2,100718,99282
1:5:3,0,-1,100719,99281
2:6:6,1,1,100718,99282
2:3:4,1,1,100717,99283
2:5:2,2,2,100715,99285
1:4:6,0,-1,100716,99284
5:6:1,0,-1,100717,99283
3:1:3,0,-1,100718,99282
5:6:3,0,-1,100719,99281
2:5:4,1,1,100718,99282
5:2:3,1,1,100717,99283
3:1:4,0,-1,100718,99282
3:1:1,0,-1,100719,99281
4:5:1,0,-1,100720,99280
6:6:4,0,-1,100721,99279
6:6:2,1,1,100720,99280
2:5:4,1,1,100719,99281
4:3:6,0,-1,100720,99280
1:6:4,0,-1,100721,99279
5:1:5,0,-1,100722,99278
4:3:2,1,1,100721,99279
1:5:1,0,-1,100722,99278
4:4:6,0,-1,100723,99277
3:3:5,0,-1,100724,99276
2:1:2,2,2,100722,99278
4:3:3,0,-1,100723,99277
4:5:4,0,-1,100724,99276
6:5:6,0,-1,100725,99275
2:4:6,1,1,100724,99276
6:3:2,1,1,100723,99277
5:5:3,0,-1,100724,99276
4:5:3,0,-1,100725,99275
5:4:2,1,1,100724,99276
1:2:5,1,1,100723,99277
1:4:5,0,-1,100724,99276
4:1:6,0,-1,100725,99275
3:4:1,0,-1,100726,99274
1:6:6,0,-1,100727,99273
5:5:2,1,1,100726,99274
1:5:4,0,-1,100727,99273
5:6:3,0,-1,100728,99272
2:6:6,1,1,100727,99273
6:2:1,1,1,100726,99274
3:6:6,0,-1,100727,99273
6:5:2,1,1,100726,99274
3:5:4,0,-1,100727,99273
5:6:6,0,-1,100728,99272
6:6:3,0,-1,100729,99271
2:3:6,1,1,100728,99272
2:5:4,1,1,100727,99273
2:5:5,1,1,100726,99274
1:1:6,0,-1,100727,99273
4:5:3,0,-1,100728,99272
6:3:1,0,-1,100729,99271
5:2:1,1,1,100728,99272
4:3:3,0,-1,100729,99271
6:1:1,0,-1,100730,99270
1:6:3,0,-1,100731,99269
1:5:4,0,-1,100732,99268
2:3:5,1,1,100731,99269
3:5:2,1,1,100730,99270
2:2:1,2,2,100728,99272
1:6:3,0,-1,100729,99271
5:1:6,0,-1,100730,99270
4:5:5,0,-1,100731,99269
5:5:1,0,-1,100732,99268
5:4:4,0,-1,100733,99267
2:1:2,2,2,100731,99269
6:2:5,1,1,100730,99270
5:5:1,0,-1,100731,99269
1:1:6,0,-1,100732,99268
6:4:1,0,-1,100733,99267
3:4:3,0,-1,100734,99266
2:4:5,1,1,100733,99267
5:4:2,1,1,100732,99268
6:2:2,2,2,100730,99270
5:5:2,1,1,100729,99271
3:4:4,0,-1,100730,99270
5:4:1,0,-1,100731,99269
3:6:3,0,-1,100732,99268
4:6:1,0,-1,100733,99267
4:4:6,0,-1,100734,99266
4:3:1,0,-1,100735,99265
3:4:5,0,-1,100736,99264
3:5:5,0,-1,100737,99263
2:3:4,1,1,100736,99264
5:5:4,0,-1,100737,99263
1:4:5,0,-1,100738,99262
3:6:3,0,-1,100739,99261
2:1:2,2,2,100737,99263
6:2:3,1,1,100736,99264
6:3:3,0,-1,100737,99263
4:2:6,1,1,100736,99264
4:4:3,0,-1,100737,99263
5:1:3,0,-1,100738,99262
2:2:5,2,2,100736,99264
5:6:3,0,-1,100737,99263
4:5:3,0,-1,100738,99262
3:5:2,1,1,100737,99263
1:6:5,0,-1,100738,99262
2:2:6,2,2,100736,99264
1:4:3,0,-1,100737,99263
2:5:5,1,1,100736,99264
2:1:1,1,1,100735,99265
1:6:6,0,-1,100736,99264
5:2:3,1,1,100735,99265
5:1:4,0,-1,100736,99264
3:6:6,0,-1,100737,99263
4:4:3,0,-1,100738,99262
3:6:1,0,-1,100739,99261
4:2:1,1,1,100738,99262
2:5:1,1,1,100737,99263
4:3:6,0,-1,100738,99262
3:4:3,0,-1,100739,99261
4:3:3,0,-1,100740,99260
2:5:5,1,1,100739,99261
6:5:5,0,-1,100740,99260
1:3:6,0,-1,100741,99259
4:4:1,0,-1,100742,99258
5:1:1,0,-1,100743,99257
6:1:4,0,-1,100744,99256
3:4:6,0,-1,100745,99255
4:4:3,0,-1,100746,99254
5:4:6,0,-1,100747,99253
3:5:5,0,-1,100748,99252
6:2:4,1,1,100747,99253
6:2:1,1,1,100746,99254
1:3:2,1,1,100745,99255
4:1:1,0,-1,100746,99254
3:6:3,0,-1,100747,99253
1:5:6,0,-1,100748,99252
6:5:5,0,-1,100749,99251
6:3:4,0,-1,100750,99250
6:4:3,0,-1,100751,99249
5:6:4,0,-1,100752,99248
1:2:6,1,1,100751,99249
1:5:4,0,-1,100752,99248
2:4:3,1,1,100751,99249
5:4:3,0,-1,100752,99248
6:6:5,0,-1,100753,99247
2:2:3,2,2,100751,99249
1:1:6,0,-1,100752,99248
3:4:1,0,-1,100753,99247
5:4:2,1,1,100752,99248
4:6:5,0,-1,100753,99247
3:4:2,1,1,100752,99248
5:3:6,0,-1,100753,99247
5:2:6,1,1,100752,99248
5:5:2,1,1,100751,99249
5:3:5,0,-1,100752,99248
4:5:5,0,-1,100753,99247
4:4:6,0,-1,100754,99246
3:2:6,1,1,100753,99247
2:1:2,2,2,100751,99249
3:2:4,1,1,100750,99250
1:5:5,0,-1,100751,99249
5:5:5,0,-1,100752,99248
1:5:6,0,-1,100753,99247
4:5:6,0,-1,100754,99246
4:5:5,0,-1,100755,99245
1:1:4,0,-1,100756,99244
2:4:1,1,1,100755,99245
3:1:5,0,-1,100756,99244
1:5:5,0,-1,100757,99243
6:3:5,0,-1,100758,99242
3:1:1,0,-1,100759,99241
5:6:6,0,-1,100760,99240
5:3:3,0,-1,100761,99239
3:2:3,1,1,100760,99240
6:5:4,0,-1,100761,99239
1:2:2,2,2,100759,99241
4:5:4,0,-1,100760,99240
6:2:2,2,2,100758,99242
2:4:6,1,1,100757,99243
6:2:1,1,1,100756,99244
4:3:1,0,-1,100757,99243
5:4:3,0,-1,100758,99242
6:1:4,0,-1,100759,99241
4:1:3,0,-1,100760,99240
5:4:6,0,-1,100761,99239
6:2:6,1,1,100760,99240
5:6:1,0,-1,100761,99239
4:4:4,0,-1,100762,99238
4:5:6,0,-1,100763,99237
1:2:6,1,1,100762,99238
1:3:4,0,-1,100763,99237
4:3:6,0,-1,100764,99236
2:5:6,1,1,100763,99237
2:6:6,1,1,100762,99238
5:6:6,0,-1,100763,99237
4:6:1,0,-1,100764,99236
5:2:1,1,1,100763,99237
4:3:6,0,-1,100764,99236
5:1:1,0,-1,100765,99235
4:3:5,0,-1,100766,99234
2:2:3,2,2,100764,99236
2:3:4,1,1,100763,99237
6:2:1,1,1,100762,99238
5:5:4,0,-1,100763,99237
6:2:5,1,1,100762,99238
2:1:5,1,1,100761,99239
5:6:1,0,-1,100762,99238
5:6:3,0,-1,100763,99237
6:6:5,0,-1,100764,99236
3:5:2,1,1,100763,99237
4:5:6,0,-1,100764,99236
5:6:5,0,-1,100765,99235
1:2:6,1,1,100764,99236
1:2:1,1,1,100763,99237
4:2:3,1,1,100762,99238
3:3:5,0,-1,100763,99237
2:3:6,1,1,100762,99238
6:6:6,0,-1,100763,99237
2:1:4,1,1,100762,99238
1:5:4,0,-1,100763,99237
3:4:4,0,-1,100764,99236
4:2:5,1,1,100763,99237
6:4:6,0,-1,100764,99236
2:5:2,2,2,100762,99238
3:6:4,0,-1,100763,99237
3:1:5,0,-1,100764,99236
5:3:5,0,-1,100765,99235
1:5:2,1,1,100764,99236
1:1:5,0,-1,100765,99235
5:1:1,0,-1,100766,99234
2:1:5,1,1,100765,99235
1:6:6,0,-1,100766,99234
5:3:3,0,-1,100767,99233
1:3:6,0,-1,100768,99232
5:1:5,0,-1,100769,99231
6:2:3,1,1,100768,99232
6:5:6,0,-1,100769,99231
4:6:6,0,-1,100770,99230
6:6:5,0,-1,100771,99229
6:4:5,0,-1,100772,99228
3:6:1,0,-1,100773,99227
4:4:5,0,-1,100774,99226
4:4:5,0,-1,100775,99225
3:3:4,0,-1,100776,99224
6:6:6,0,-1,100777,99223
1:2:1,1,1,100776,99224
2:2:6,2,2,100774,99226
6:1:4,0,-1,100775,99225
4:6:6,0,-1,100776,99224
5:6:6,0,-1,100777,99223
4:6:1,0,-1,100778,99222
2:1:3,1,1,100777,99223
2:1:5,1,1,100776,99224
6:1:2,1,1,100775,99225
2:1:4,1,1,100774,99226
5:5:3,0,-1,100775,99225
3:5:4,0,-1,100776,99224
5:3:1,0,-1,100777,99223
5:3:6,0,-1,100778,99222
1:6:3,0,-1,100779,99221
5:6:1,0,-1,100780,99220
3:3:6,0,-1,100781,99219
3:3:5,0,-1,100782,99218
1:1:4,0,-1,100783,99217
5:1:4,0,-1,100784,99216
6:2:1,1,1,100783,99217
3:1:5,0,-1,100784,99216
5:4:1,0,-1,100785,99215
6:5:4,0,-1,100786,99214
2:2:3,2,2,100784,99216
3:4:1,0,-1,100785,99215
1:3:4,0,-1,100786,99214
5:5:1,0,-1,100787,99213
2:3:1,1,1,100786,99214
1:6:5,0,-1,100787,99213
1:4:1,0,-1,100788,99212
6:1:2,1,1,100787,99213
5:2:5,1,1,100786,99214
1:5:2,1,1,100785,99215
2:6:6,1,1,100784,99216
4:6:5,0,-1,100785,99215
5:5:6,0,-1,100786,99214
1:2:6,1,1,100785,99215
2:5:4,1,1,100784,99216
3:5:4,0,-1,100785,99215
1:3:6,0,-1,100786,99214
5:5:3,0,-1,100787,99213
3:1:4,0,-1,100788,99212
4:4:1,0,-1,100789,99211
6:6:4,0,-1,100790,99210
1:2:6,1,1,100789,99211
2:4:6,1,1,100788,99212
4:6:6,0,-1,100789,99211
4:2:1,1,1,100788,99212
1:6:6,0,-1,100789,99211
2:4:6,1,1,100788,99212
5:1:5,0,-1,100789,99211
1:4:1,0,-1,100790,99210
6:6:3,0,-1,100791,99209
2:4:1,1,1,100790,99210
4:2:1,1,1,100789,99211
2:2:5,2,2,100787,99213
1:3:1,0,-1,100788,99212
2:3:6,1,1,100787,99213
5:5:1,0,-1,100788,99212
3:4:6,0,-1,100789,99211
1:3:6,0,-1,100790,99210
5:1:2,1,1,100789,99211
5:3:6,0,-1,100790,99210
1:2:1,1,1,100789,99211
6:2:5,1,1,100788,99212
4:3:3,0,-1,100789,99211
1:1:3,0,-1,100790,99210
3:1:5,0,-1,100791,99209
6:2:1,1,1,100790,99210
2:2:5,2,2,100788,99212
5:6:5,0,-1,100789,99211
4:5:3,0,-1,100790,99210
5:6:4,0,-1,100791,99209
6:4:2,1,1,100790,99210
5:5:6,0,-1,100791,99209
1:6:4,0,-1,100792,99208
2:4:6,1,1,100791,99209
3:5:3,0,-1,100792,99208
5:3:4,0,-1,100793,99207
3:1:2,1,1,100792,99208
6:3:4,0,-1,100793,99207
5:6:2,1,1,100792,99208
6:1:6,0,-1,100793,99207
6:1:4,0,-1,100794,99206
3:6:2,1,1,100793,99207
3:3:3,0,-1,100794,99206
6:5:5,0,-1,100795,99205
6:5:6,0,-1,100796,99204
5:4:6,0,-1,100797,99203
2:2:3,2,2,100795,99205
2:4:3,1,1,100794,99206
5:3:5,0,-1,100795,99205
4:6:1,0,-1,100796,99204
4:1:6,0,-1,100797,99203
2:2:3,2,2,100795,99205
1:6:5,0,-1,100796,99204
4:2:6,1,1,100795,99205
1:2:5,1,1,100794,99206
1:3:3,0,-1,100795,99205
1:4:6,0,-1,100796,99204
1:2:5,1,1,100795,99205
2:2:6,2,2,100793,99207
3:5:5,0,-1,100794,99206
2:2:6,2,2,100792,99208
3:2:3,1,1,100791,99209
4:1:5,0,-1,100792,99208
3:4:5,0,-1,100793,99207
2:4:3,1,1,100792,99208
5:4:2,1,1,100791,99209
4:5:3,0,-1,100792,99208
5:3:6,0,-1,100793,99207
6:1:3,0,-1,100794,99206
3:6:6,0,-1,100795,99205
3:1:1,0,-1,100796,99204
4:4:1,0,-1,100797,99203
1:5:1,0,-1,100798,99202
4:4:6,0,-1,100799,99201
3:2:5,1,1,100798,99202
2:4:4,1,1,100797,99203
3:2:3,1,1,100796,99204
2:2:2,3,3,100793,99207
2:6:2,2,2,100791,99209
5:4:1,0,-1,100792,99208
3:3:6,0,-1,100793,99207
3:1:1,0,-1,100794,99206
2:6:2,2,2,100792,99208
6:1:3,0,-1,100793,99207
1:2:6,1,1,100792,99208
1:3:2,1,1,100791,99209
1:4:2,1,1,100790,99210
5:1:3,0,-1,100791,99209
3:5:1,0,-1,100792,99208
2:4:3,1,1,100791,99209
3:2:1,1,1,100790,99210
6:3:5,0,-1,100791,99209
5:6:5,0,-1,100792,99208
1:6:6,0,-1,100793,99207
4:2:2,2,2,100791,99209
4:4:4,0,-1,100792,99208
4:1:3,0,-1,100793,99207
5:4:4,0,-1,100794,99206
5:6:4,0,-1,100795,99205
3:1:6,0,-1,100796,99204
6:3:6,0,-1,100797,99203
4:1:5,0,-1,100798,99202
6:6:5,0,-1,100799,99201
2:1:6,1,1,100798,99202
5:3:6,0,-1,100799,99201
3:3:1,0,-1,100800,99200
2:2:3,2,2,100798,99202
2:4:4,1,1,100797,99203
6:2:1,1,1,100796,99204
3:2:4,1,1,100795,99205
3:1:5,0,-1,100796,99204
4:2:6,1,1,100795,99205
3:5:2,1,1,100794,99206
4:6:1,0,-1,100795,99205
4:4:5,0,-1,100796,99204
5:2:4,1,1,100795,99205
3:1:2,1,1,100794,99206
6:1:6,0,-1,100795,99205
2:1:4,1,1,100794,99206
1:4:2,1,1,100793,99207
1:5:1,0,-1,100794,99206
